Train,Line,Station,Arrival Time,Driver,Crew 1,Crew 2
Train3,Dormont,Green,2024-07-30 10:52:22,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 10:53:42,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 10:55:55,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 10:57:15,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 10:59:28,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:00:48,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:03:01,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:04:21,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:06:34,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:07:54,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:10:07,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:11:27,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:13:40,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:15:00,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:17:13,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:18:33,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:20:46,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:22:06,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:24:19,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:25:39,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:27:52,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:29:12,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:31:25,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:32:45,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:34:58,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:36:18,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:38:31,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:39:51,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:42:04,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:43:24,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:45:37,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:46:57,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:49:10,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:50:30,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:52:43,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:54:03,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:56:16,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 11:57:36,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 11:59:49,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:01:09,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:03:22,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:04:42,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:06:55,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:08:15,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:10:28,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:11:48,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:14:01,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:15:21,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:17:34,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:18:54,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:21:07,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:22:27,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:24:40,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:26:00,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:28:13,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:29:33,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:31:46,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:33:06,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:35:19,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:36:39,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:38:52,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:40:12,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:42:25,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:43:45,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:45:58,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:47:18,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:49:31,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:50:51,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:53:04,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:54:24,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 12:56:37,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 12:57:57,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 13:00:10,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 13:01:30,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 13:03:43,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 13:05:03,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 13:07:16,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 13:08:36,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 13:10:49,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 13:42:09,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 13:44:22,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 14:15:42,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 14:17:55,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 14:49:15,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 14:51:28,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 15:22:48,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 15:25:01,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 15:56:21,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 15:58:34,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 16:29:54,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 16:32:07,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 17:03:27,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 17:05:40,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 17:37:00,Hannah,Ophelia,Paul
Train3,Dormont,Green,2024-07-30 17:39:13,Hannah,Ophelia,Paul
Train3,Glenbury,Green,2024-07-30 17:40:45,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 17:42:58,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 17:44:18,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 17:46:31,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 17:47:51,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 17:50:04,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 17:51:24,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 17:53:37,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 17:54:57,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 17:57:10,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 17:58:30,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:00:43,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:02:03,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:04:16,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:05:36,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:07:49,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:09:09,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:11:22,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:12:42,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:14:55,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:16:15,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:18:28,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:19:48,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:22:01,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:23:21,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:25:34,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:26:54,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:29:07,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:30:27,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:32:40,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:34:00,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:36:13,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:37:33,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:39:46,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:41:06,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:43:19,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:44:39,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:46:52,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:48:12,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:50:25,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:51:45,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:53:58,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:55:18,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 18:57:31,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 18:58:51,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:01:04,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:02:24,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:04:37,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:05:57,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:08:10,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:09:30,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:11:43,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:13:03,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:15:16,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:16:36,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:18:49,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:20:09,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:22:22,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:23:42,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:25:55,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:27:15,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:29:28,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:30:48,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:33:01,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:34:21,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:36:34,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:37:54,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:40:07,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:41:27,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:43:40,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:45:00,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:47:13,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:48:33,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:50:46,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:52:06,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:54:19,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:55:39,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 19:57:52,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 19:59:12,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:01:25,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:02:45,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:04:58,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:06:18,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:08:31,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:09:51,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:12:04,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:13:24,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:15:37,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:16:57,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:19:10,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:20:30,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:22:43,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:24:03,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:26:16,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:27:36,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:29:49,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:31:09,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:33:22,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:34:42,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:36:55,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:38:15,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:40:28,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:41:48,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:44:01,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:45:21,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:47:34,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:48:54,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:51:07,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:52:27,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:54:40,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:56:00,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 20:58:13,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 20:59:33,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:01:46,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:03:06,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:05:19,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:06:39,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:08:52,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:10:12,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:12:25,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:13:45,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:15:58,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:17:18,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:19:31,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:20:51,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:23:04,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:24:24,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:26:37,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:27:57,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:30:10,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:31:30,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:33:43,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:35:03,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:37:16,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 21:38:36,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 21:40:49,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 22:12:09,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 22:14:22,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 22:45:42,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 22:47:55,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 23:19:15,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 23:21:28,Ivy,Quinn,Roger
Train3,Glenbury,Green,2024-07-30 23:52:48,Ivy,Quinn,Roger
Train3,Dormont,Green,2024-07-30 23:55:01,Ivy,Quinn,Roger
